Failed to read the DHT sensor. Check connections
Failed to read the DHT sensor. Check connections
Failed to read the DHT sensor. Check connections
76.00,31.60
88.00,31.50
84.00,31.50
79.00,31.50
76.00,31.50
76.00,31.50
73.00,31.60
75.00,31.70
74.00,31.70
72.00,31.70
71.00,31.80
71.00,31.80
71.00,31.80
71.00,31.80
72.00,31.80
72.00,31.80
73.00,31.80
74.00,31.80
73.00,31.80
72.00,31.80
71.00,31.80
71.00,31.80
71.00,31.80
71.00,31.80
71.00,31.90
71.00,31.90
70.00,31.90
70.030.00
